Category_ID,Category_Name,Group_ID,Group_Name,Product_ID,Product_Name,Product_Properties,Spec_ID,Spec_Name,Detail_Material,Detail_Size,Detail_Used,Detail_Setup,List_Name
"4","เซอกิตเบรกเกอร์","1","เบรกเกอร์ CTM1","1","CTM1-63C","ทนทาน | ตัดเร็ว (< 0.01 วินาที) | ไม่ลามไฟ | ป้องกันน้ำและฝุ่นระดับ IP30","3","CTM1-63C 3P","PA66 + PC","54mm x 70mm x 77mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","20A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","1","เบรกเกอร์ CTM1","2","CTM1-63C (RCBO)","ทนทาน | ตัดเร็ว (< 0.01 วินาที) | ไม่ลามไฟ | ป้องกันน้ำและฝุ่นระดับ IP30 | กันไฟดูด","1","CTM1-63C 1P (RCBO) Wire","PA66 + PC","18mm x 70mm x 77mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","16A, 20A, 32A, 40A"
"4","เซอกิตเบรกเกอร์","1","เบรกเกอร์ CTM1","2","CTM1-63C (RCBO)","ทนทาน | ตัดเร็ว (< 0.01 วินาที) | ไม่ลามไฟ | ป้องกันน้ำและฝุ่นระดับ IP30 | กันไฟดูด","2","CTM1-63C 2P (RCBO)","PA66 + PC","36mm x 70mm x 77mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","16A, 20A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","2","เบรกเกอร์ CTM2","1","CTM2-63C","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ไม่ลามไฟ | ป้องกันน้ำและฝุ่นระดับ IP30","1","CTM2-63C 1P","PA66 + PC","18mm x 80mm x 81mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต (ไม่ต้องเดินสายไฟ)","10A, 16A, 20A, 32A"
"4","เซอกิตเบรกเกอร์","2","เบรกเกอร์ CTM2","1","CTM2-63C","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ไม่ลามไฟ | ป้องกันน้ำและฝุ่นระดับ IP30","2","CTM2-63C 2P","","35mm  x 65mm x 79mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต (ไม่ต้องเดินสายไฟ)","20A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","2","เบรกเกอร์ CTM2","1","CTM2-63C","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ไม่ลามไฟ | ป้องกันน้ำและฝุ่นระดับ IP30","3","CTM2-63C 3P","","53mm x 81mm x 81mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต (ไม่ต้องเดินสายไฟ)","20A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","2","เบรกเกอร์ CTM2","2","CTM2-63C (RCBO)","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ไม่ลามไฟ | ป้องกันน้ำและฝุ่นระดับ IP30 | กันไฟดูด","1","CTM2-63C 1P (RCBO) Wire","","-","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต (ไม่ต้องเดินสายไฟ)","16A, 20A, 32A, 40A"
"4","เซอกิตเบรกเกอร์","2","เบรกเกอร์ CTM2","2","CTM2-63C (RCBO)","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ไม่ลามไฟ | ป้องกันน้ำและฝุ่นระดับ IP30 | กันไฟดูด","2","CTM2-63C 2P (RCBO)","","103mm x 80mm x 98mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต (ไม่ต้องเดินสายไฟ)","20A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","3","เบรกเกอร์ CTM4","1","CTM4-DC","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ป้องกันน้ำและฝุ่นระดับ IP30","1","CTM4-DC 500V (1P)","","18mm x 70mm x 77mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","10A, 16A, 20A, 32A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","3","เบรกเกอร์ CTM4","1","CTM4-DC","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ป้องกันน้ำและฝุ่นระดับ IP30","2","CTM4-DC 500V (2P)","","36mm x 70mm x 77mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","16A, 20A, 32A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","4","เบรกเกอร์ CTMF7","1","CTMF7-63C","ทนทาน | ไม่ลามไฟ","1","CTMF7-63C 1P","","17mm x 70mm x 81mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","10A, 16A, 20A, 25A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","4","เบรกเกอร์ CTMF7","1","CTMF7-63C","ทนทาน | ไม่ลามไฟ","2","CTMF7-63C 2P","","35mm x 70mm x 81mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","10A, 16A, 20A, 25A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","4","เบรกเกอร์ CTMF7","1","CTMF7-63C","ทนทาน | ไม่ลามไฟ","3","CTMF7-63C 3P","","-","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","10A, 16A, 20A, 25A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","4","เบรกเกอร์ CTMF7","1","CTMF7-63C","ทนทาน | ไม่ลามไฟ","4","CTMF7-63C 4P","","-","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","10A, 16A, 20A, 25A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","4","เบรกเกอร์ CTMF7","2","CTMF7LE-63C (RCBO)","ทนทาน | ไม่ลามไฟ | กันไฟดูด","1","CTMF7LE-63C 2P RCBO","","35mm x 69mm x 81mm","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","10A, 16A, 20A, 25A, 32A, 40A, 50A, 63A"
"4","เซอกิตเบรกเกอร์","4","เบรกเกอร์ CTMF7","2","CTMF7LE-63C (RCBO)","ทนทาน | ไม่ลามไฟ | กันไฟดูด","2","CTMF7LE-63C 3P RCBO","","-","","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต โดยยึดติดกับราง DIN Rail","10A, 16A, 20A, 25A, 32A, 40A, 50A, 63A"
"5","เซฟตี้เบรกเกอร์","1","เซฟตี้เบรกเกอร์ CNT-40c","1","CNT-40c","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ป้องกันน้ำและฝุ่นระดับ IP30","1","CNT-40 Safety Breaker (2P)","","30mm x 38mm x 70mm","ติดตั้งสำหรับเครื่องใช้ไฟฟ้าเช่น ปั้มน้ำ เครื่องปรับอากาศ","ติดตั้งภายในบ้านเรือน หอพัก หรือโรงงานอุตสาหกรรม","10A, 15A, 20A, 30A, 40A"
"5","เซฟตี้เบรกเกอร์","2","เซฟตี้เบรกเกอร์ CNTLE-40c","1","CNTLE-40c","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ป้องกันน้ำและฝุ่นระดับ IP30 | กันไฟดูด","1","CNTLE-40C Safety Breaker (2P)","","30mm x 38mm x 70mm","ติดตั้งสำหรับเครื่องใช้ไฟฟ้าเช่น เครื่องทำน้ำอุ่น ปั้มน้ำ เครื่องปรับอากาศ","ติดตั้งภายในบ้านเรือน หอพัก หรือโรงงานอุตสาหกรรม","10A, 15A, 20A, 30A, 40A"
"5","เซฟตี้เบรกเกอร์","3","เซฟตี้เบรกเกอร์ CNT-B40c","1","CNT-B40c","ทนทาน | ตัดเร็ว (< 0.04 วินาที) | ป้องกันน้ำและฝุ่นระดับ IP30 | กันไฟดูด","1","CNT-B40c Safety Breaker (2P)","","30mm x 38mm x 70mm","ติดตั้งสำหรับเครื่องใช้ไฟฟ้าเช่น ปั้มน้ำ เครื่องปรับอากาศ","ติดตั้งภายในบ้านเรือน หอพัก หรือโรงงานอุตสาหกรรม","10A, 15A, 20A, 30A, 40A"
"5","เซฟตี้เบรกเกอร์","4","กล่องเซฟตี้เบรกเกอร์ CNTBOX","1","CNTBOX","ทนทาน","1","CNTBOX Safety Breaker","","53mm x 40mm x 101mm","ติดตั้งเพื่อเพิ่มความแข็งแรง และความปลอดภัยให้กับเซฟตี้เบรกเกอร์","ติดตั้งภายในบ้านเรือน หอพัก หรือโรงงานอุตสาหกรรม","53mm x 40mm x 107mm"
"6","เบรกเกอร์ RCCB","1","เบรกเกอร์ CTMBS-125","1","CTM5B-125","ทนทาน | ตัดเร็ว (< 0.1 วินาที) | ป้องกันน้ำและฝุ่นระดับ IP20 | ไม่ลามไฟ","1","CTM5B-125 RCCB-2P Type B (1 เฟส)","","35mm x 70mm x 80mm","","","20A, 25A, 32A, 40A, 63A, 80A, 100A"
"6","เบรกเกอร์ RCCB","1","เบรกเกอร์ CTMBS-125","1","CTM5B-125","ทนทาน | ตัดเร็ว (< 0.1 วินาที) | ป้องกันน้ำและฝุ่นระดับ IP20 | ไม่ลามไฟ","2","CTM5B-125 RCCB-4P Type B (3 เฟส)","","70mm x 85mm x 70mm","","","20A, 25A, 32A, 40A, 63A, 80A, 100A"
"7","เบรกเกอร์ MCCB","1","เบรกเกอร์ CTNF","1","CTNF","ทนทาน","1","CTNF-2P63C","","-","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","20A, 30A, 40A, 50A, 60A"
"7","เบรกเกอร์ MCCB","1","เบรกเกอร์ CTNF","1","CTNF","ทนทาน","2","CTNF-2P125C","","58mm x 75mm x 155mm","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","75A, 100A"
"7","เบรกเกอร์ MCCB","1","เบรกเกอร์ CTNF","1","CTNF","ทนทาน","3","CTNF-3P63C","","-","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","20A, 30A, 40A, 50A, 60A"
"7","เบรกเกอร์ MCCB","1","เบรกเกอร์ CTNF","1","CTNF","ทนทาน","4","CTNF-3P125C","","-","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","75A, 100A"
"7","เบรกเกอร์ MCCB","1","เบรกเกอร์ CTNF","1","CTNF","ทนทาน","5","CTNF-3P125L","","91mm x 67mm x 150mm","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","50A, 60A, 80A, 100A, 125A"
"7","เบรกเกอร์ MCCB","2","เบรกเกอร์ GTM1","1","GTM1","ทนทาน | ไม่ลามไฟ","1","GTM1-3P125L","","-","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","50A, 60A, 80A, 100A, 125A"
"7","เบรกเกอร์ MCCB","2","เบรกเกอร์ GTM1","1","GTM1","ทนทาน | ไม่ลามไฟ","2","GTM1-3P250L","","-","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","160A, 180A, 200A, 220A, 250A"
"7","เบรกเกอร์ MCCB","3","เบรกเกอร์ GTM1LE","1","GTM1LE","ทนทาน | ไม่ลามไฟ | กันไฟดูด","1","GTM1LE-4P125M","","120mm x 76mm x 150mm","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","50A, 60A, 80A, 100A"
"7","เบรกเกอร์ MCCB","3","เบรกเกอร์ GTM1LE","1","GTM1LE","ทนทาน | ไม่ลามไฟ | กันไฟดูด","2","GTM1LE-4P250M","","140mm x 80mm x 165mm","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ดเพื่อป้องกันกระแสไฟฟ้าลัดวงจร","ติดตั้งภายในตู้โหลดเซนเตอร์ หรือตู้สวิทซ์บอร์ด","160A, 180A, 200A, 225A, 250A"
"8","อุปกรณ์ป้องกันไฟกระชาก","1","อุปกรณ์ป้องกันไฟกระชาก CSPD-A","1","CSPD-A","ทนทาน | ไม่ลามไฟ","1","CSPD-A40 1P","","-","ติดตั้งเพื่อป้องกันอุปกรณ์ไฟฟ้าจากไฟฟ้าแรงดันสูงชั่วขณะ","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต ตู้โหลดเซนเตอร์","Imax 40 kA In 20kA, Up 1.8 kV/1P"
"8","อุปกรณ์ป้องกันไฟกระชาก","1","อุปกรณ์ป้องกันไฟกระชาก CSPD-A","1","CSPD-A","ทนทาน | ไม่ลามไฟ","2","CSPD-A40 2P","","-","ติดตั้งเพื่อป้องกันอุปกรณ์ไฟฟ้าจากไฟฟ้าแรงดันสูงชั่วขณะ","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต ตู้โหลดเซนเตอร์","Imax 40 kA In 20kA, Up 1.8 kV/1P"
"8","อุปกรณ์ป้องกันไฟกระชาก","1","อุปกรณ์ป้องกันไฟกระชาก CSPD-A","1","CSPD-A","ทนทาน | ไม่ลามไฟ","3","CSPD-A60 3P","","-","ติดตั้งเพื่อป้องกันอุปกรณ์ไฟฟ้าจากไฟฟ้าแรงดันสูงชั่วขณะ","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต ตู้โหลดเซนเตอร์","Imax 60 kA In 30kA, Up 2 kV/1P"
"8","อุปกรณ์ป้องกันไฟกระชาก","1","อุปกรณ์ป้องกันไฟกระชาก CSPD-A","1","CSPD-A","ทนทาน | ไม่ลามไฟ","4","CSPD-A60 4P","","-","ติดตั้งเพื่อป้องกันอุปกรณ์ไฟฟ้าจากไฟฟ้าแรงดันสูงชั่วขณะ","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต ตู้โหลดเซนเตอร์","Imax 60 kA In 30kA, Up 2 kV/1P"
"8","อุปกรณ์ป้องกันไฟกระชาก","2","อุปกรณ์ป้องกันไฟกระชาก CSPD-D","1","CSPD-D","ทนทาน | ไม่ลามไฟ","1","CSPD-D40 2P","","-","ติดตั้งเพื่อป้องกันอุปกรณ์โซล่าเซลล์จากไฟฟ้าแรงดันสูงชั่วขณะ","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต ตู้โหลดเซนเตอร์","Imax 40 kA In 20kA, Up 2.8 kV/1P"
"8","อุปกรณ์ป้องกันไฟกระชาก","2","อุปกรณ์ป้องกันไฟกระชาก CSPD-D","1","CSPD-D","ทนทาน | ไม่ลามไฟ","2","CSPD-D60 3P","","-","ติดตั้งเพื่อป้องกันอุปกรณ์โซล่าเซลล์จากไฟฟ้าแรงดันสูงชั่วขณะ","ติดตั้งภายในตู้คอนซูเมอร์ยูนิต ตู้โหลดเซนเตอร์","Imax 60 kA In 30kA, Up 3 kV/1P"
"9","กล่องฟิวส์พร้อมลูกฟิวส์","1","กล่องฟิวส์","1","กล่องฟิวส์","ทนทาน | ไม่ลามไฟ","1","CTPV-30DN (กล่องฟิวส์)","","18mm x 60mm x 72mm","ติดตั้งเพื่อรองรับการบรรจุลูกฟิวส์","ติดตั้งภายในบ้านเรือน หอพัก หรือโรงงานอุตสาหกรรม","30A 1000V DC"
"9","กล่องฟิวส์พร้อมลูกฟิวส์","2","ลูกฟิวส์","1","ลูกฟิวส์","ทนทาน | ไม่ลามไฟ | เป็นฉนวนไฟฟ้า","1","CTPV-30 (ฟิวส์)","","-","ติดตั้งเพื่อลดความเสียหายของอุปกรณ์ไฟฟ้า","ติดตั้งภายในบ้านเรือน หอพัก หรือโรงงานอุตสาหกรรม","15A, 20A, 30A"
"10","เครื่องตัดกระแสไฟอัตโนมัติ","1","เครื่องตัดกระแสไฟอัตโนมัติ V-SAFE2","1","V-SAFE2","ทนทาน | กันไฟดูด","1","V-SAFE2","","-","ติดตั้งเพื่อลดความเสียหายของอุปกรณ์ไฟฟ้า","ติดตั้งภายในบ้านเรือน หอพัก หรือโรงงานอุตสาหกรรม","32A, 50A, 63A"
"10","เครื่องตัดกระแสไฟอัตโนมัติ","2","เครื่องตัดกระแสไฟอัตโนมัติ SPD-R","1","SPD-R","ทนทาน | กันไฟดูด + กันฟ้าผ่า","1","SPD-R","","-","ติดตั้งเพื่อลดความเสียหายของอุปกรณ์ไฟฟ้า","ติดตั้งภายในบ้านเรือน หอพัก หรือโรงงานอุตสาหกรรม","20A, 32A, 40A, 50A, 63A"
"11","กิโลวัตต์ฮาวมิเตอร์","1","กิโลวัตต์ฮาวมิเตอร์ EM3-86","1","EM3-86","ทนทาน","1","EM3-86 (KILOWATT-HOUR METER)","","130mm x 110mm x 155mm","ใช้สำหรับวัดค่าพารามิเตอร์ทางไฟฟ้า","ติดตั้งที่ตัวอาคารหรือโครงสร้างที่มีความแข็งแรง","5(15)A, 10(30)A, 15(45)A"
"11","กิโลวัตต์ฮาวมิเตอร์","2","กิโลวัตต์ฮาวมิเตอร์ EM4-86","1","EM4-86","ทนทาน","1","EM4-86 (KILOWATT-HOUR METER)","","153mm x 125mm 270mm","ใช้สำหรับวัดค่าพารามิเตอร์ทางไฟฟ้า","ติดตั้งที่ตัวอาคารหรือโครงสร้างที่มีความแข็งแรง","15(60)A, 30(100)A"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","1","SN-10","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","11A/220V, 9A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","2","SN-11","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","13A/220V, 12A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","3","SN-12","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","13A/220V, 12A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","4","SN-18","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","18A/220V, 16A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","5","SN-20","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","22A/220V, 22A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","6","SN-21","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","22A/220V, 22A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","7","SN-25","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","30A/220V, 30A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","8","SN-35","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","40A/220V, 40A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","9","SN-50","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","80A/220V, 80A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","1","แมกเนติกคอนแทคเตอร์ SN","1","SN","ทนทาน","10","SN-65","","-","ใช้สำหรับตัดวงจรไฟฟ้า เพื่อการเปิด - ปิดของหน้าสัมผัส","ติดตั้งบนรางเกาะ","100A/220V, 100A/380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","2","แมกเนติกคอนแทคเตอร์ CXC","1","CXC","ทนทาน","1","CXC-09","","-","ใช้สำหรับเชื่อมต่อ และตัดการเชื่อมต่อวงจรจากระยะไกล","-","220V, 380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","2","แมกเนติกคอนแทคเตอร์ CXC","1","CXC","ทนทาน","2","CXC-12","","-","ใช้สำหรับเชื่อมต่อ และตัดการเชื่อมต่อวงจรจากระยะไกล","-","220V, 380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","2","แมกเนติกคอนแทคเตอร์ CXC","1","CXC","ทนทาน","3","CXC-18","","-","ใช้สำหรับเชื่อมต่อ และตัดการเชื่อมต่อวงจรจากระยะไกล","-","220V, 380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","2","แมกเนติกคอนแทคเตอร์ CXC","1","CXC","ทนทาน","4","CXC-25","","55mm x 90mm x 86mm","ใช้สำหรับเชื่อมต่อ และตัดการเชื่อมต่อวงจรจากระยะไกล","-","220V, 380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","2","แมกเนติกคอนแทคเตอร์ CXC","1","CXC","ทนทาน","5","CXC-32","","-","ใช้สำหรับเชื่อมต่อ และตัดการเชื่อมต่อวงจรจากระยะไกล","-","220V, 380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","2","แมกเนติกคอนแทคเตอร์ CXC","1","CXC","ทนทาน","6","CXC-40","","75mm x 112mm x 125mm","ใช้สำหรับเชื่อมต่อ และตัดการเชื่อมต่อวงจรจากระยะไกล","-","220V, 380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","2","แมกเนติกคอนแทคเตอร์ CXC","1","CXC","ทนทาน","7","CXC-50","","75mm x 112mm x 125mm","ใช้สำหรับเชื่อมต่อ และตัดการเชื่อมต่อวงจรจากระยะไกล","-","220V, 380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","2","แมกเนติกคอนแทคเตอร์ CXC","1","CXC","ทนทาน","8","CXC-65","","75mm x 112mm x 125mm","ใช้สำหรับเชื่อมต่อ และตัดการเชื่อมต่อวงจรจากระยะไกล","-","220V, 380V"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","3","โอเวอร์โหลดรีเลย์ TH-N","1","TH-N","ทนทาน","1","TH-N12","","-","ป้องกันความเสียหายต่ออุปกรณ์ และป้องกันอุบัติเหตู","-","7A - 11A, 9A - 13A"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","3","โอเวอร์โหลดรีเลย์ TH-N","1","TH-N","ทนทาน","2","TH-N20","","-","ป้องกันความเสียหายต่ออุปกรณ์ และป้องกันอุบัติเหตู","-","12A - 18A, 16A - 22A, 24A - 34A, 30A - 40A"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","3","โอเวอร์โหลดรีเลย์ TH-N","1","TH-N","ทนทาน","3","TH-N60","","-","ป้องกันความเสียหายต่ออุปกรณ์ และป้องกันอุบัติเหตู","-","43A - 65A, 54A - 80A"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","4","โอเวอร์โหลดรีเลย์ JR-28","1","JR-28","ทนทาน","1","JR28-25","","45mm x 90mm x 60mm","ป้องกันความเสียหายต่ออุปกรณ์มอเตอร์ AC","-","D1308 2.5A - 4A, D1312 5.5A - 8A, D1314 7A - 10A, D1316 9A - 13A, D1321 12A - 18A, D1322 17A - 25A, D1353 23A - 32A"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","4","โอเวอร์โหลดรีเลย์ JR-28","1","JR-28","ทนทาน","2","JR28-93","","70mm x 112mm x 80mm","ป้องกันความเสียหายต่ออุปกรณ์มอเตอร์ AC","-","D3355 30A - 40A, D3357 37A - 50A, D3359 48A - 65A"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","5","Auxiliary F4","1","F4","ทนทาน","1","F4-11","","-","-","-","NO + NC"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","5","Auxiliary F4","1","F4","ทนทาน","2","F4-22","","-","-","-","2NO + 2NC"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","6","Auxiliary F8","1","F8","ทนทาน","1","F8-11","","-","-","-","NO + NC"
"12","แมกเนติกคอนแทคเตอร์ & โอเวอร์โหลดรีเลย์","7","Delay Module LA2-TO","1","LA2-TO","ทนทาน","1","LA2-TO","","-","-","-","0.1 - 30s"
"13","พาวเวอร์ปลั๊ก","1","พาวเวอร์ปลั๊ก ปลั๊กเต้าเสียบ (ตัวผู้)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","1","EB-013 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 16A 220V"
"13","พาวเวอร์ปลั๊ก","1","พาวเวอร์ปลั๊ก ปลั๊กเต้าเสียบ (ตัวผู้)","1","3 pin","ทนทาน | ป้องกันน้ำและฝุ่นระดับ IP44 | ไม่ลามไฟ","2","EB-023 (3 pin)","","-","ต่อสายเข้ากับตัวรับ","ติดตั้งในโรงงานอุตสาหกรรม","2P + E 32A 220V"
